source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[cellosaurus name]	characteristics[age]	characteristics[sex]	characteristics[ancestry category]	characteristics[culture medium]	characteristics[material type]	characteristics[sample type]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[pooled sample]	characteristics[treatment]	characteristics[biological replicate]	assay name	technology type	comment[instrument]	comment[label]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]	comment[dissociation method]	comment[proteomics data acquisition method]	comment[dia method]	comment[scan window lower limit]	comment[scan window upper limit]	comment[isolation window width]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	factor value[cell line]
std_HeLaS3_037	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa-S3;AC=EFO:0002791	CVCL_0058	HeLa S3	30Y6M	female	NT=African American;AC=HANCESTRO:0568	not applicable	cell line	standard	not applicable	not applicable	not applicable	not pooled	not applicable	1	run 248	proteomic profiling by mass spectrometry	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1000422	Data-independent acquisition	not available	400	800	20	1	37	20231123_DIA_240k_20Th_40ms_noFAIMS_gas3p8_250pgHeLa_noFAIMS1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=HeLa-S3;AC=EFO:0002791
std_HeLaS3_038	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa-S3;AC=EFO:0002791	CVCL_0058	HeLa S3	30Y6M	female	NT=African American;AC=HANCESTRO:0568	not applicable	cell line	standard	not applicable	not applicable	not applicable	not pooled	not applicable	1	run 249	proteomic profiling by mass spectrometry	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1000422	Data-independent acquisition	not available	400	800	20	1	38	20231123_DIA_240k_20Th_40ms_noFAIMS_gas3p8_250pgHeLa_noFAIMS2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=HeLa-S3;AC=EFO:0002791
std_HeLaS3_039	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa-S3;AC=EFO:0002791	CVCL_0058	HeLa S3	30Y6M	female	NT=African American;AC=HANCESTRO:0568	not applicable	cell line	standard	not applicable	not applicable	not applicable	not pooled	not applicable	1	run 250	proteomic profiling by mass spectrometry	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1000422	Data-independent acquisition	not available	400	800	20	1	39	20231123_DIA_240k_20Th_40ms_noFAIMS_gas3p8_250pgHeLa_noFAIMS3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=HeLa-S3;AC=EFO:0002791
std_HeLaS3_040	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa-S3;AC=EFO:0002791	CVCL_0058	HeLa S3	30Y6M	female	NT=African American;AC=HANCESTRO:0568	not applicable	cell line	standard	not applicable	not applicable	not applicable	not pooled	not applicable	1	run 251	proteomic profiling by mass spectrometry	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1000422	Data-independent acquisition	not available	400	800	20	1	40	20240613_Astral1_Neo6_Aur25_TH026_direct_250pgHeLa_30SPD_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=HeLa-S3;AC=EFO:0002791
std_HeLaS3_041	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa-S3;AC=EFO:0002791	CVCL_0058	HeLa S3	30Y6M	female	NT=African American;AC=HANCESTRO:0568	not applicable	cell line	standard	not applicable	not applicable	not applicable	not pooled	not applicable	1	run 252	proteomic profiling by mass spectrometry	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1000422	Data-independent acquisition	not available	400	800	20	1	41	20240613_Astral1_Neo6_Aur25_TH026_direct_250pgHeLa_30SPD_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=HeLa-S3;AC=EFO:0002791
std_HeLaS3_042	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa-S3;AC=EFO:0002791	CVCL_0058	HeLa S3	30Y6M	female	NT=African American;AC=HANCESTRO:0568	not applicable	cell line	standard	not applicable	not applicable	not applicable	not pooled	not applicable	1	run 253	proteomic profiling by mass spectrometry	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1000422	Data-independent acquisition	not available	400	800	20	1	42	20240613_Astral1_Neo6_Aur25_TH026_direct_250pgHeLa_30SPD_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=HeLa-S3;AC=EFO:0002791
std_HeLaS3_043	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa-S3;AC=EFO:0002791	CVCL_0058	HeLa S3	30Y6M	female	NT=African American;AC=HANCESTRO:0568	not applicable	cell line	standard	not applicable	not applicable	not applicable	not pooled	not applicable	1	run 254	proteomic profiling by mass spectrometry	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1000422	Data-independent acquisition	not available	400	800	20	1	43	20240613_Astral1_Neo6_Aur25_TH026_direct_250pgHeLa_30SPD_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=HeLa-S3;AC=EFO:0002791
std_HeLaS3_044	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa-S3;AC=EFO:0002791	CVCL_0058	HeLa S3	30Y6M	female	NT=African American;AC=HANCESTRO:0568	not applicable	cell line	standard	not applicable	not applicable	not applicable	not pooled	not applicable	1	run 255	proteomic profiling by mass spectrometry	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1000422	Data-independent acquisition	not available	400	800	20	1	44	20240613_Astral1_Neo6_Aur25_TH026_direct_250pgHeLa_30SPD_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=HeLa-S3;AC=EFO:0002791
std_HeLaS3_045	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa-S3;AC=EFO:0002791	CVCL_0058	HeLa S3	30Y6M	female	NT=African American;AC=HANCESTRO:0568	not applicable	cell line	standard	not applicable	not applicable	not applicable	not pooled	not applicable	1	run 256	proteomic profiling by mass spectrometry	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1000422	Data-independent acquisition	not available	400	800	20	1	45	20240613_Astral1_Neo6_Aur25_TH026_direct_250pgHeLa_50SPD_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=HeLa-S3;AC=EFO:0002791
std_HeLaS3_046	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa-S3;AC=EFO:0002791	CVCL_0058	HeLa S3	30Y6M	female	NT=African American;AC=HANCESTRO:0568	not applicable	cell line	standard	not applicable	not applicable	not applicable	not pooled	not applicable	1	run 257	proteomic profiling by mass spectrometry	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1000422	Data-independent acquisition	not available	400	800	20	1	46	20240613_Astral1_Neo6_Aur25_TH026_direct_250pgHeLa_50SPD_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=HeLa-S3;AC=EFO:0002791
std_HeLaS3_047	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa-S3;AC=EFO:0002791	CVCL_0058	HeLa S3	30Y6M	female	NT=African American;AC=HANCESTRO:0568	not applicable	cell line	standard	not applicable	not applicable	not applicable	not pooled	not applicable	1	run 258	proteomic profiling by mass spectrometry	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1000422	Data-independent acquisition	not available	400	800	20	1	47	20240613_Astral1_Neo6_Aur25_TH026_direct_250pgHeLa_50SPD_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=HeLa-S3;AC=EFO:0002791
std_HeLaS3_048	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa-S3;AC=EFO:0002791	CVCL_0058	HeLa S3	30Y6M	female	NT=African American;AC=HANCESTRO:0568	not applicable	cell line	standard	not applicable	not applicable	not applicable	not pooled	not applicable	1	run 259	proteomic profiling by mass spectrometry	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1000422	Data-independent acquisition	not available	400	800	20	1	48	20240613_Astral1_Neo6_Aur25_TH026_direct_250pgHeLa_50SPD_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=HeLa-S3;AC=EFO:0002791
std_HeLaS3_049	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa-S3;AC=EFO:0002791	CVCL_0058	HeLa S3	30Y6M	female	NT=African American;AC=HANCESTRO:0568	not applicable	cell line	standard	not applicable	not applicable	not applicable	not pooled	not applicable	1	run 260	proteomic profiling by mass spectrometry	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1000422	Data-independent acquisition	not available	400	800	20	1	49	20240613_Astral1_Neo6_Aur25_TH026_direct_250pgHeLa_50SPD_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=HeLa-S3;AC=EFO:0002791
std_HeLaS3_050	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa-S3;AC=EFO:0002791	CVCL_0058	HeLa S3	30Y6M	female	NT=African American;AC=HANCESTRO:0568	not applicable	cell line	standard	not applicable	not applicable	not applicable	not pooled	not applicable	1	run 261	proteomic profiling by mass spectrometry	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1000422	Data-independent acquisition	not available	400	800	20	1	50	20240613_Astral1_Neo6_Aur25_TH026_direct_250pgHeLa_80SPD_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=HeLa-S3;AC=EFO:0002791
std_HeLaS3_051	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa-S3;AC=EFO:0002791	CVCL_0058	HeLa S3	30Y6M	female	NT=African American;AC=HANCESTRO:0568	not applicable	cell line	standard	not applicable	not applicable	not applicable	not pooled	not applicable	1	run 262	proteomic profiling by mass spectrometry	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1000422	Data-independent acquisition	not available	400	800	20	1	51	20240613_Astral1_Neo6_Aur25_TH026_direct_250pgHeLa_80SPD_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=HeLa-S3;AC=EFO:0002791
std_HeLaS3_052	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa-S3;AC=EFO:0002791	CVCL_0058	HeLa S3	30Y6M	female	NT=African American;AC=HANCESTRO:0568	not applicable	cell line	standard	not applicable	not applicable	not applicable	not pooled	not applicable	1	run 263	proteomic profiling by mass spectrometry	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1000422	Data-independent acquisition	not available	400	800	20	1	52	20240613_Astral1_Neo6_Aur25_TH026_direct_250pgHeLa_80SPD_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=HeLa-S3;AC=EFO:0002791
std_HeLaS3_053	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa-S3;AC=EFO:0002791	CVCL_0058	HeLa S3	30Y6M	female	NT=African American;AC=HANCESTRO:0568	not applicable	cell line	standard	not applicable	not applicable	not applicable	not pooled	not applicable	1	run 264	proteomic profiling by mass spectrometry	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1000422	Data-independent acquisition	not available	400	800	20	1	53	20240613_Astral1_Neo6_Aur25_TH026_direct_250pgHeLa_80SPD_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=HeLa-S3;AC=EFO:0002791
std_HeLaS3_054	NT=Homo sapiens;AC=NCBITaxon:9606	NT=uterine cervix;AC=UBERON:0000002	NT=epithelial cell;AC=CL:0000066	NT=cervical adenocarcinoma;AC=MONDO:0005153	NT=HeLa-S3;AC=EFO:0002791	CVCL_0058	HeLa S3	30Y6M	female	NT=African American;AC=HANCESTRO:0568	not applicable	cell line	standard	not applicable	not applicable	not applicable	not pooled	not applicable	1	run 265	proteomic profiling by mass spectrometry	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1000422	Data-independent acquisition	not available	400	800	20	1	54	20240613_Astral1_Neo6_Aur25_TH026_direct_250pgHeLa_80SPD_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=HeLa-S3;AC=EFO:0002791
std_K562_001	NT=Homo sapiens;AC=NCBITaxon:9606	NT=bone marrow;AC=UBERON:0002371	not available	NT=chronic myeloid leukemia;AC=MONDO:0011996	NT=K562;AC=EFO:0002067	CVCL_0004	K-562	53Y	female	not available	not applicable	cell line	standard	not applicable	not applicable	not applicable	not pooled	not applicable	1	run 266	proteomic profiling by mass spectrometry	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	Data-independent acquisition	not available	400	800	5	1	1	20231120_10ngK562_DIA_240k_5Th_10ms_FAIMSCV-48_gas3p8_50SPD_Nov_col_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=K562;AC=EFO:0002067
std_K562_002	NT=Homo sapiens;AC=NCBITaxon:9606	NT=bone marrow;AC=UBERON:0002371	not available	NT=chronic myeloid leukemia;AC=MONDO:0011996	NT=K562;AC=EFO:0002067	CVCL_0004	K-562	53Y	female	not available	not applicable	cell line	standard	not applicable	not applicable	not applicable	not pooled	not applicable	1	run 267	proteomic profiling by mass spectrometry	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	Data-independent acquisition	not available	400	800	5	1	2	20231120_10ngK562_DIA_240k_5Th_10ms_FAIMSCV-48_gas3p8_50SPD_Nov_col_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=K562;AC=EFO:0002067
std_K562_003	NT=Homo sapiens;AC=NCBITaxon:9606	NT=bone marrow;AC=UBERON:0002371	not available	NT=chronic myeloid leukemia;AC=MONDO:0011996	NT=K562;AC=EFO:0002067	CVCL_0004	K-562	53Y	female	not available	not applicable	cell line	standard	not applicable	not applicable	not applicable	not pooled	not applicable	1	run 268	proteomic profiling by mass spectrometry	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	Data-independent acquisition	not available	400	800	5	1	3	20231120_10ngK562_DIA_240k_5Th_10ms_FAIMSCV-48_gas3p8_50SPD_Nov_col_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=K562;AC=EFO:0002067
std_K562_004	NT=Homo sapiens;AC=NCBITaxon:9606	NT=bone marrow;AC=UBERON:0002371	not available	NT=chronic myeloid leukemia;AC=MONDO:0011996	NT=K562;AC=EFO:0002067	CVCL_0004	K-562	53Y	female	not available	not applicable	cell line	standard	not applicable	not applicable	not applicable	not pooled	not applicable	1	run 269	proteomic profiling by mass spectrometry	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	Data-independent acquisition	not available	400	800	20	1	4	20231120_250pgK562_DIA_240k_20Th_40ms_FAIMSCV-48_gas3p8_30SPD_Nov_col_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=K562;AC=EFO:0002067
std_K562_005	NT=Homo sapiens;AC=NCBITaxon:9606	NT=bone marrow;AC=UBERON:0002371	not available	NT=chronic myeloid leukemia;AC=MONDO:0011996	NT=K562;AC=EFO:0002067	CVCL_0004	K-562	53Y	female	not available	not applicable	cell line	standard	not applicable	not applicable	not applicable	not pooled	not applicable	1	run 270	proteomic profiling by mass spectrometry	NT=Orbitrap Astral;AC=MS:1003378	NT=label free sample;AC=MS:1002038	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1000422	Data-independent acquisition	not available	400	800	20	1	5	20231120_250pgK562_DIA_240k_20Th_40ms_FAIMSCV-48_gas3p8_30SPD_Nov_col_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=dia-acquisition;VV=v1.1.0	NT=K562;AC=EFO:0002067
